"","Ch1","Ch2","Ch3","Ch4"
"79.Ch1",0.402427972339915,0.337608221737889,0.168745371132135,0.0912184347900616
"80.Ch1",0.643202193453729,0.0337465033373491,0.177256524085502,0.14579477912342
"81.Ch1",0.513792250875719,0.0363394325415915,0.333406916895098,0.116461399687591
"82.Ch1",0.751863847696203,0.0459647360804857,0.0317462766305024,0.170425139592809
"83.Ch1",0.759905965517464,0.0347285939262775,0.0331173923922909,0.172248048163968
"84.Ch1",0.476208177949309,0.269605513329169,0.14624409890398,0.107942209817542
"85.Ch1",0.757441290512457,0.0377084862920736,0.033160843443431,0.171689379752039
"86.Ch1",0.743312571710768,0.0450294271293049,0.0431711811285386,0.168486820031388
"87.Ch1",0.527582490545175,0.0283121986400003,0.324518074544072,0.119587236270753
"88.Ch1",0.737906083707841,0.03799373401327,0.0568388520425337,0.167261330236355
"89.Ch1",0.652160619846688,0.140598561265388,0.0594154313328987,0.147825387555026
"90.Ch1",0.552697676947009,0.084148579532053,0.237873642562586,0.125280100958352
"91.Ch1",0.689350308309836,0.12196051341597,0.0324339960599811,0.156255182214213
"92.Ch1",0.570755190793802,0.0416737758073219,0.258197831904479,0.129373201494397
"93.Ch1",0.434502618180173,0.352449166277034,0.114559413901785,0.0984888016410084
"94.Ch1",0.547173483888205,0.174120796955785,0.154677788222948,0.124027930933062
"95.Ch1",0.486642072902438,0.119272501856078,0.28377816221739,0.110307263024093
"96.Ch1",0.66541402748199,0.0846929029342228,0.198364551902996,0.0515285176807912
"97.Ch1",0.675453236619487,0.243565056344004,0.0286757702689878,0.0523059367675217
"98.Ch1",0.586286249619535,0.251962360099857,0.116350391606377,0.0454009986742317
"99.Ch1",0.812801295240228,0.0882178486756974,0.0360389219152919,0.0629419341687829
"100.Ch1",0.607693835024947,0.281382392192145,0.0638650075189937,0.0470587652639144
"101.Ch1",0.826639613572205,0.0407373476229879,0.0686094890682855,0.064013549736522
"102.Ch1",0.704533750762422,0.101891509938151,0.139016857539325,0.0545578817601019
"103.Ch1",0.825352040141617,0.0935092871296921,0.0172248304638234,0.063913842264868
"104.Ch1",0.792986424589853,0.097588817477838,0.0480172532622759,0.0614075046700329
"105.Ch1",0.65031615529968,0.281551052266166,0.0177734280046585,0.0503593644294953
"106.Ch1",0.677047205790833,0.199823588143995,0.0706998350668767,0.0524293709982955
"107.Ch1",0.65367280832546,0.246177134444743,0.0495307593639095,0.0506192978658878
"108.Ch1",0.648591363180047,0.270781332646028,0.0304015046792846,0.0502257994946404
"109.Ch1",0.84110069754009,0.0467984496018893,0.0469674616541611,0.0651333912038598
"110.Ch1",0.776540992396743,0.119485040367992,0.043839968545768,0.0601339986894968
"111.Ch1",0.734997648310301,0.0557461917700514,0.152339206335704,0.0569169535839435
"112.Ch1",0.856972264552363,0.0560179368448544,0.0206473405508602,0.0663624580519222
"113.Ch1",0.739188175365131,0.0453854024709313,0.158184961373175,0.0572414607907629
"114.Ch1",0.852437197838104,0.0337334885448401,0.0478180433305217,0.0660112702865341
"115.Ch1",0.394343420162232,0.379353345796506,0.0235319115148705,0.202771322526391
"116.Ch1",0.567622975886445,0.0328810598587079,0.107624322350668,0.291871641904179
"117.Ch1",0.554561976787781,0.0813195261202533,0.0789628188005744,0.285155678291391
"118.Ch1",0.423448173294119,0.182694675427615,0.17612016942395,0.217736981854316
"119.Ch1",0.606757321360849,0.0462393913111103,0.0350087713442455,0.311994515983795
"120.Ch1",0.543134463794452,0.146526824944101,0.031059058293089,0.279279652968358
"121.Ch1",0.512671214936299,0.160223312048485,0.0634900176563352,0.26361545535888
"122.Ch1",0.593881889189951,0.0387898166513061,0.0619543233036528,0.30537397085509
"123.Ch1",0.377411357423569,0.312746264974811,0.115777518982262,0.194064858619358
"124.Ch1",0.558255064619319,0.0299836515082611,0.124706620418556,0.287054663453864
"125.Ch1",0.487874042848011,0.216086458847466,0.0451747448013708,0.250864753503152
"126.Ch1",0.459659369666843,0.206423409386146,0.0975604478058524,0.236356773141158
"127.Ch1",0.359750176464782,0.353077514725173,0.102188826567952,0.184983482242093
"128.Ch1",0.583579933649476,0.0443977653928851,0.0719455939663429,0.300076706991296
"129.Ch1",0.487654941288743,0.0349002548723213,0.226692712321933,0.250752091517003
"130.Ch1",0.366178176253537,0.281301898837682,0.164231166220516,0.188288758688265
"131.Ch1",0.400726780978894,0.262694929600949,0.130524643799785,0.206053645620371
"132.Ch1",0.397595130100644,0.0388598556317076,0.35910166301966,0.204443351247988
"133.Ch1",0.459529200807721,0.145956405213815,0.158224553643501,0.236289840334963
"134.Ch1",0.625404850506984,0.218339783957929,0.0650021663847127,0.0912531991503746
"135.Ch1",0.737270332497074,0.0358580604861095,0.119296047881835,0.107575559134982
"136.Ch1",0.67504498103549,0.202397540664794,0.024061257747611,0.0984962205521054
"137.Ch1",0.518416400076387,0.128320706413533,0.277620443726325,0.0756424497837542
"138.Ch1",0.620751675570148,0.137003821617762,0.151670251224799,0.0905742515872906
"139.Ch1",0.607893511895388,0.0959094132333583,0.20749896570526,0.0886981091659937
"140.Ch1",0.487960610414845,0.244170092773068,0.196670669676996,0.0711986271350912
"141.Ch1",0.629502132301412,0.0288351601063005,0.249811671582703,0.0918510360095851
"142.Ch1",0.663768185304454,0.210706332667892,0.0286746655458687,0.096850816481785
"143.Ch1",0.748848162786608,0.0518501481667814,0.0900368017072134,0.109264887339398
"144.Ch1",0.771866060814462,0.0670479751173544,0.0484625213369375,0.112623442731247
"145.Ch1",0.734828683345002,0.0587857717569819,0.0991662482642752,0.107219296633741
"146.Ch1",0.778766137290698,0.0524613260597081,0.0551422995957125,0.113630237053882
"147.Ch1",0.566181511074363,0.0627474275164321,0.288459175454938,0.0826118859542677
"148.Ch1",0.677707305400666,0.0490078893289829,0.17440012336349,0.0988846819068604
"149.Ch1",0.558658199174567,0.307542857931719,0.052284787918836,0.0815141549748775
"150.Ch1",0.6072842641347,0.0250061377289484,0.279100384678783,0.0886092134575691
"151.Ch1",0.692906518901575,0.0302432035330459,0.175747869244335,0.101102408321043
"152.Ch1",0.777833715982595,0.04044502309465,0.0682270740246265,0.113494186898128
"153.Ch1",0.622118755807258,0.078297140716196,0.151065879276149,0.148518224200397
"154.Ch1",0.612215620911939,0.0390560323107029,0.202574295003753,0.146154051773605
"155.Ch1",0.696415116946989,0.0314283130287667,0.105901597786559,0.166254972237685
"156.Ch1",0.452595389722914,0.0706358235372293,0.368720824939201,0.108047961800656
"157.Ch1",0.654153232523878,0.0254821155834068,0.164198846662603,0.156165805230112
"158.Ch1",0.468496457822134,0.186127494286631,0.233532028866872,0.111844019024363
"159.Ch1",0.499071002463194,0.317088255685613,0.0646976709441496,0.119143070907043
"160.Ch1",0.711449812734627,0.0829653358174679,0.0357406507889103,0.169844200658995
"161.Ch1",0.498036220020488,0.0179727595989351,0.365094982776081,0.118896037604495
"162.Ch1",0.550840155646668,0.274868497708582,0.0427894413071464,0.131501905337604
"163.Ch1",0.569050852457797,0.252252265099642,0.0428475429107717,0.135849339531789
"164.Ch1",0.443897250481271,0.105495774878818,0.344635517014636,0.105971457625275
"165.Ch1",0.549659957654423,0.131556287163654,0.187563598157447,0.131220157024477
"166.Ch1",0.614778962440586,0.160061905380192,0.078393134650405,0.146765997528817
"167.Ch1",0.65964031698021,0.0730256497261948,0.109858298035036,0.157475735258559
"168.Ch1",0.484684289411662,0.14360924820596,0.255997927172176,0.115708535210203
"169.Ch1",0.550327834232907,0.274845743884023,0.0434468228830937,0.131379598999977
"170.Ch1",0.550864001812835,0.185966800669895,0.131661599391562,0.131507598125709
"171.Ch1",0.517014386307166,0.103485751637535,0.256073172498638,0.123426689556661
"172.Ch1",0.536668127467268,0.226766686907359,0.150353768210917,0.086211417414456
"173.Ch1",0.562770601950795,0.0473284089158488,0.299496419176248,0.0904045699571079
"174.Ch1",0.569972170823144,0.0998339278210029,0.238632457292912,0.0915614440629413
"175.Ch1",0.716187696496089,0.0400473303762831,0.128715181106045,0.115049792021584
"176.Ch1",0.692412807553991,0.13671692044832,0.0596397246259464,0.111230547371743
"177.Ch1",0.475277230038494,0.132173004918749,0.316200301436994,0.0763494636057628
"178.Ch1",0.633847945286854,0.140340635034577,0.123988846301033,0.101822573377535
"179.Ch1",0.626855365406655,0.0293139595723824,0.243131403348898,0.100699271672064
"180.Ch1",0.6449283029933,0.189566571416871,0.0619025818834427,0.103602543706386
"181.Ch1",0.429422712443947,0.359725869683408,0.141868113638669,0.0689833042339765
"182.Ch1",0.590363938282825,0.147579185265784,0.167219658989008,0.0948372174623824
"183.Ch1",0.505248162915299,0.385693101901938,0.0278946823135446,0.0811640528692187
"184.Ch1",0.604894534952241,0.205177871867055,0.0927561522557513,0.0971714409249532
"185.Ch1",0.672933809922056,0.177173902455708,0.0417908845199456,0.108101403102291
"186.Ch1",0.423902579684439,0.274881224485311,0.233119656517006,0.068096539313244
"187.Ch1",0.638903568131653,0.173826233210229,0.0846354801408676,0.102634718517251
"188.Ch1",0.713028312286375,0.121531596712271,0.0508978286371809,0.114542262364174
"189.Ch1",0.493437355403,0.326997807606774,0.100298095335016,0.0792667416552102
"190.Ch1",0.558739505548243,0.0839903867088184,0.267513100994472,0.0897570067484664
"191.Ch1",0.54444198677407,0.22875289505782,0.0374173430170556,0.189387775151054
"192.Ch1",0.641094814049251,0.0616308688343336,0.0742652115676713,0.223009105548744
"193.Ch1",0.41402114082923,0.0694633375374108,0.372495507321554,0.144020014311805
"194.Ch1",0.569308237837705,0.148072929311213,0.08458116647251,0.198037666378572
"195.Ch1",0.422931778438961,0.130959644386571,0.298988938158691,0.147119639015777
"196.Ch1",0.653426124944262,0.0768376127806617,0.0424376280128337,0.227298634262243
"197.Ch1",0.447330148712616,0.337151583613717,0.0599114928827485,0.155606774790918
"198.Ch1",0.427332748117818,0.115689468647273,0.308327237573001,0.148650545661909
"199.Ch1",0.667560459244612,0.0362173332664551,0.0640068508000342,0.232215356688898
"200.Ch1",0.532297323212523,0.223019547616151,0.0595199562143607,0.185163172956966
"201.Ch1",0.620472092912203,0.120782605990014,0.0429099465979766,0.215835354499806
"202.Ch1",0.599515754602964,0.101144438369148,0.0907942545347488,0.208545552493139
"203.Ch1",0.576529939773192,0.0360423693919304,0.186877907287552,0.200549783547326
"204.Ch1",0.673295917821045,0.0476683727975578,0.0448252351856781,0.23421047419572
"205.Ch1",0.425283463955748,0.156145142574598,0.270633704967066,0.147937688502588
"206.Ch1",0.481559318832883,0.282998271324215,0.0679287900036159,0.167513619839286
"207.Ch1",0.627027235627776,0.0995325132764479,0.055324646496127,0.218115604599649
"208.Ch1",0.662939890510898,0.0449609168737447,0.0614911315679936,0.230608061047363
"209.Ch1",0.409686607598989,0.369738933696784,0.0780622406769406,0.142512218027287
"210.Ch1",0.739343235444615,0.0998013922337124,0.089034481778054,0.0718208905436188
"211.Ch1",0.708007668288621,0.089930192666786,0.133285231634843,0.0687769074097507
"212.Ch1",0.632957359852458,0.181884129985239,0.123672100222536,0.061486409939767
"213.Ch1",0.450623406947256,0.356769421518663,0.148832950258778,0.0437742212753036
"214.Ch1",0.659612579960539,0.0467151031909482,0.229596579578731,0.0640757372697822
"215.Ch1",0.554320641959025,0.255904289061067,0.135927545605643,0.0538475233742637
"216.Ch1",0.456933045433322,0.0650820621682635,0.433597743549891,0.0443871488485234
"217.Ch1",0.520145563439155,0.139728123191175,0.289598607444225,0.0505277059254449
"218.Ch1",0.441155094511151,0.186773312861514,0.329217137163776,0.0428544554635594
"219.Ch1",0.628118589115294,0.143993428386659,0.166871617872579,0.0610163646254679
"220.Ch1",0.597472856061938,0.0376497576670772,0.306837993278902,0.0580393929920824
"221.Ch1",0.702637765984591,0.0677638060028103,0.161343160819622,0.0682552671929768
"222.Ch1",0.729535388485405,0.0916421188208107,0.107954350845435,0.0708681418483496
"223.Ch1",0.645446374482133,0.250533425818276,0.0413205884891366,0.0626996112104545
"224.Ch1",0.459704641067958,0.101982888967667,0.393656084234843,0.0446563857295326
"225.Ch1",0.625707481379968,0.0520543221833045,0.261456050366926,0.0607821460698013
"226.Ch1",0.822735073936104,0.0518422832023329,0.0455009463358262,0.079921696525737
"227.Ch1",0.423815770915976,0.196708081351906,0.338306059694036,0.0411700880380827
"228.Ch1",0.514922030094499,0.304357990771817,0.130699694928777,0.0500202842049068
"229.Ch1",0.443274868035558,0.05006106957412,0.391807767258982,0.114856295131341
"230.Ch1",0.690782045088269,0.0378432004020386,0.0923872409750318,0.178987513534661
"231.Ch1",0.417401097088255,0.170396700954372,0.304050021330096,0.108152180627277
"232.Ch1",0.623911327799101,0.133011176017771,0.0814167552549231,0.161660740928204
"233.Ch1",0.644022011267908,0.112752205303645,0.0763541930649412,0.166871590363505
"234.Ch1",0.628622773495168,0.0851213770215172,0.123374332832451,0.162881516650863
"235.Ch1",0.552778034452061,0.235594302247013,0.0683981647540901,0.143229498546837
"236.Ch1",0.483181253619053,0.233499690524242,0.158122676207342,0.125196379649363
"237.Ch1",0.369862634711561,0.133659621380961,0.400643183922726,0.0958345599847512
"238.Ch1",0.544951140015417,0.0345353679441635,0.279312008529401,0.141201483511018
"239.Ch1",0.461588044514858,0.0703065228733651,0.348504037421368,0.119601395190409
"240.Ch1",0.468770051471118,0.0272711594863671,0.382496474657072,0.121462314385443
"241.Ch1",0.462319940146792,0.313373273045941,0.104515751222672,0.119791035584594
"242.Ch1",0.434318466980128,0.343029862314768,0.110116055398216,0.112535615306888
"243.Ch1",0.3305088456706,0.198827203467336,0.385026292922891,0.085637657939173
"244.Ch1",0.326005810103607,0.289194073019853,0.300329233819872,0.0844708830566683
"245.Ch1",0.443246062576975,0.110101834758633,0.3318032712728,0.114848831391592
"246.Ch1",0.361057934400075,0.18403913338183,0.36134974510251,0.093553187115586
"247.Ch1",0.621211546834367,0.0435887331585126,0.174238515329752,0.160961204677368
"248.Ch1",0.673602607416041,0.136842234606009,0.189555151532921,6.4450290492334e-09
"249.Ch1",0.475762297588832,0.296246113180856,0.227991584678219,4.55209316996629e-09
"250.Ch1",0.371694135362999,0.499037669717558,0.129268191363074,3.5563691017078e-09
"251.Ch1",0.539781649354913,0.181285953252039,0.278932392228417,5.16463026127634e-09
"252.Ch1",0.291808572481762,0.0681393066469839,0.64005211807923,2.79202411890114e-09
"253.Ch1",0.704347002845799,0.0753800711560886,0.220272919258921,6.7391913928235e-09
"254.Ch1",0.438119259077401,0.344556673542689,0.217324063187986,4.19192461652461e-09
"255.Ch1",0.319358222479997,0.236934319585319,0.443707454879065,3.05561914151538e-09
"256.Ch1",0.286747646483708,0.400666131460056,0.312586219312635,2.74360118419992e-09
"257.Ch1",0.400281019104253,0.0826701397444707,0.517048837321388,3.82988837569963e-09
"258.Ch1",0.646412557184869,0.0838610257985157,0.26972641083174,6.18487467681752e-09
"259.Ch1",0.532793832736675,0.262450849809859,0.204755312355696,5.09777083911937e-09
"260.Ch1",0.283243747917238,0.400525404824575,0.316230844548111,2.71007588634947e-09
"261.Ch1",0.714468558784167,0.105981571301226,0.179549863078572,6.8360344295458e-09
"262.Ch1",0.676168778273682,0.0702885418257981,0.253542673430938,6.4695821693382e-09
"263.Ch1",0.303963460379884,0.0413441025164363,0.654692434195358,2.9083220737058e-09
"264.Ch1",0.674716576077279,0.203357655500552,0.121925761966481,6.45568750022894e-09
"265.Ch1",0.505160444118721,0.400094475288363,0.0947450757595419,4.8333746054785e-09
"266.Ch1",0.683341913334096,0.159429822538281,0.157228257589409,6.53821471815772e-09
"267.Ch1",0.39452427199303,0.176366960950371,0.0726719027793614,0.356436864277237
"268.Ch1",0.471015632039677,0.079895646022277,0.0235449802015447,0.425543741736502
"269.Ch1",0.345530561377463,0.299084750833003,0.0432116770209799,0.312173010768554
"270.Ch1",0.334660827385617,0.344120549611605,0.0188659811560368,0.302352641846741
"271.Ch1",0.391342490244254,0.23393600904238,0.0211592486966613,0.353562252016705
"272.Ch1",0.379861667175819,0.2591965580524,0.017751986160589,0.343189788611192
"273.Ch1",0.387860569644046,0.0458647561239268,0.215858197896322,0.350416476335705
"274.Ch1",0.341647482703921,0.313256882433233,0.0364308300131503,0.308664804849696
"275.Ch1",0.290193619370362,0.189467662948339,0.258160415699763,0.262178301981535
"276.Ch1",0.414930097952842,0.174811410729686,0.0353857813028896,0.374872710014583
"277.Ch1",0.339441023173458,0.286489119529856,0.0673985001814466,0.306671357115239
"278.Ch1",0.468365355571448,0.0504112953307181,0.0580740259075762,0.423149323190258
"279.Ch1",0.384124732999693,0.176764144095344,0.0920698252173018,0.347041297687662
"280.Ch1",0.317580564671716,0.379224787349496,0.0162733387900321,0.286921309188755
"281.Ch1",0.412385379881377,0.0573960444090221,0.157644916461351,0.37257365924825
"282.Ch1",0.385328654957588,0.0539210675869121,0.21262128454103,0.34812899291447
"283.Ch1",0.35307642509658,0.0660993500176569,0.261833828741354,0.31899039614441
"284.Ch1",0.370397753563442,0.223886146077537,0.0710765783125328,0.334639522046488
"285.Ch1",0.379227060455809,0.258763537582694,0.0193929550820744,0.342616446879422
"286.Ch1",0.509168339204717,0.153846089059952,0.096611565664229,0.240374006071102
"287.Ch1",0.586867863508996,0.0370019192874389,0.0990749320961225,0.277055285107443
"288.Ch1",0.46741140597967,0.120177311302817,0.191750366694833,0.22066091602268
"289.Ch1",0.479383466985115,0.233955283558159,0.0603484261114081,0.226312823345318
"290.Ch1",0.415705365801611,0.222233096930729,0.165810599357694,0.196250937909967
"291.Ch1",0.383033631226797,0.121688634694608,0.314450841853216,0.180826892225379
"292.Ch1",0.575322656633786,0.100126099725027,0.0529463516823999,0.271604891958787
"293.Ch1",0.488139103542534,0.0784120426332816,0.203002569552571,0.230446284271613
"294.Ch1",0.514876406056718,0.100712432947142,0.141342425519278,0.243068735476862
"295.Ch1",0.476450634738194,0.152058720845805,0.146562386021104,0.224928258394897
"296.Ch1",0.409516995169236,0.0872559207265698,0.309897622895391,0.193329461208804
"297.Ch1",0.434831375792699,0.184076396534479,0.17581206447973,0.205280163193092
"298.Ch1",0.419363023792697,0.283151538979031,0.0995077503505096,0.197977686877762
"299.Ch1",0.426619443550686,0.315412454158856,0.0565647218794231,0.201403380411035
"300.Ch1",0.619386499101068,0.0505159394015648,0.0376905074220392,0.292407054075328
"301.Ch1",0.491108843033483,0.0771939249158732,0.199848959235239,0.231848272815406
"302.Ch1",0.367002744531613,0.254134923818881,0.20560348354449,0.173258848105015
"303.Ch1",0.563166005055409,0.0284407108630684,0.142527443071719,0.265865841009804
"304.Ch1",0.412280042779962,0.0313936889068697,0.361692396024539,0.19463387228863
"305.Ch1",0.32412275193172,0.181315450642769,0.237677981756687,0.256883815668823
"306.Ch1",0.521716595499462,0.027011972772635,0.0377844150007261,0.413487016727177
"307.Ch1",0.347188677062035,0.190115811895129,0.187530773025634,0.275164738017202
"308.Ch1",0.377845973967061,0.186711521684237,0.135980294586245,0.299462209762456
"309.Ch1",0.382832061422758,0.0608029228953139,0.252951077251107,0.303413938430821
"310.Ch1",0.469343887771086,0.100096931772186,0.0585802063399244,0.371978974116804
"311.Ch1",0.386897378248526,0.267707863223373,0.0387588491252264,0.306635909402874
"312.Ch1",0.360319946791109,0.303406966843081,0.0507011472111463,0.285571939154664
"313.Ch1",0.394333510598948,0.0956136283394528,0.197523437424966,0.312529423636633
"314.Ch1",0.377713990330865,0.291969535312163,0.0309588683592004,0.299357605997772
"315.Ch1",0.482713347138442,0.0429485640289789,0.0917631361389946,0.382574952693584
"316.Ch1",0.415824716953792,0.231131510573145,0.0234814714501435,0.329562301022919
"317.Ch1",0.503574870536308,0.0334386507131171,0.0638777045366881,0.399108774213887
"318.Ch1",0.33144419581487,0.232769539340818,0.173099831402748,0.262686433441564
"319.Ch1",0.423575541534305,0.135360549787799,0.105358683775197,0.3357052249027
"320.Ch1",0.465364131439327,0.0316170479272371,0.134194006432409,0.368824814201027
"321.Ch1",0.482508255992971,0.0405351186432224,0.0945442178655046,0.382412407498301
"322.Ch1",0.526670944408233,0.0264141338477438,0.0295013307660261,0.417413590977997
"323.Ch1",0.403394105413576,0.214951339492016,0.0619441478509805,0.319710407243428
"324.Ch1",0.660097299617834,0.111636184986088,0.104577843591328,0.123688671804749
"325.Ch1",0.644405999467051,0.0465496342896754,0.18829592169845,0.120748444544823
"326.Ch1",0.720057000646871,0.0679438297318974,0.0770752817560853,0.134923887865147
"327.Ch1",0.603656335810504,0.256097285768666,0.0271335836159571,0.113112794804873
"328.Ch1",0.421642181874485,0.347544719948067,0.151806016216796,0.0790070819606523
"329.Ch1",0.461654074654677,0.0784950515267691,0.373346385222181,0.0865044885963729
"330.Ch1",0.541975307314786,0.121602439904242,0.234867215437921,0.101555037343051
"331.Ch1",0.624785783065408,0.0461063186562381,0.212035879176638,0.117072019101716
"332.Ch1",0.612383341959852,0.241742924781854,0.0311256768032523,0.114748056455041
"333.Ch1",0.470481455867362,0.412924231592653,0.0284357540688484,0.0881585584711372
"334.Ch1",0.570555297822948,0.0628675069901189,0.259666854817807,0.106910340369126
"335.Ch1",0.768314422189845,0.0399089290191586,0.0478103116099257,0.14396633718107
"336.Ch1",0.520751280018875,0.330136094490741,0.05153453480065,0.0975780906897341
"337.Ch1",0.66567464327921,0.155981288571047,0.0536103167331343,0.124733751416609
"338.Ch1",0.699403433026546,0.0786241532832628,0.0909185800556358,0.131053833634556
