"","V1","V2","V3","V4"
"56",0.144242424242424,0.111515151515152,0.118787878787879,0.625454545454545
"57",0.31846019247594,0.150481189851269,0.0796150481189851,0.451443569553806
"58",0.21944177093359,0.321462945139557,0.300288739172281,0.158806544754572
"59",0.282773564463705,0.257854821235103,0.280606717226436,0.178764897074756
"60",0.360927152317881,0.124172185430464,0.378311258278146,0.13658940397351
"61",0.197350993377483,0.349668874172185,0.234437086092715,0.218543046357616
"62",0.215328467153285,0.416058394160584,0.167883211678832,0.200729927007299
"63",0.272108843537415,0.180952380952381,0.322448979591837,0.224489795918367
"64",0.158425832492432,0.170534813319879,0.504540867810293,0.166498486377397
"65",0.335146159075459,0.223657375934738,0.329027872195785,0.112168592794018
"66",0.293777134587554,0.295947901591896,0.290882778581766,0.119392185238784
"67",0.24047619047619,0.299206349206349,0.329365079365079,0.130952380952381
"68",0.3125,0.263888888888889,0.309027777777778,0.114583333333333
"69",0.211091234347048,0.227191413237925,0.26654740608229,0.295169946332737
"70",0.270718232044199,0.455801104972376,0.121546961325967,0.151933701657459
"71",0.150214592274678,0.284978540772532,0.423175965665236,0.141630901287554
"72",0.159405940594059,0.197029702970297,0.48019801980198,0.163366336633663
"73",0.289678135405105,0.135405105438402,0.391786903440622,0.183129855715871
"74",0.12316715542522,0.41544477028348,0.300097751710655,0.161290322580645
"75",0.248427672955975,0.292452830188679,0.199685534591195,0.259433962264151
"76",0.155328798185941,0.400226757369614,0.257369614512472,0.187074829931973
"77",0.192584963954686,0.265705458290422,0.29557157569516,0.246138002059732
"78",0.160832544938505,0.376537369914853,0.236518448438978,0.226111636707663
"79",0.0955823293172691,0.380722891566265,0.331726907630522,0.191967871485944
"80",0.168502202643172,0.171806167400881,0.39647577092511,0.263215859030837
"81",0.184761904761905,0.134285714285714,0.453333333333333,0.227619047619048
"82",0.440891472868217,0.152131782945736,0.175387596899225,0.231589147286822
"83",0.208459214501511,0.220543806646526,0.209969788519637,0.361027190332326
"84",0.173652694610778,0.339606501283148,0.28229255774166,0.204448246364414
"85",0.44952178533475,0.16365568544102,0.132837407013815,0.253985122210414
"86",0.227709190672154,0.205761316872428,0.238683127572016,0.327846364883402
"87",0.165245202558635,0.118336886993603,0.461620469083156,0.254797441364606
"88",0.390465380249716,0.172531214528944,0.16572077185017,0.271282633371169
"89",0.387012987012987,0.249350649350649,0.156709956709957,0.206926406926407
"90",0.341331269349845,0.167956656346749,0.305727554179567,0.184984520123839
"91",0.221932114882507,0.253263707571802,0.212793733681462,0.31201044386423
"92",0.17219152854512,0.186924493554328,0.420810313075506,0.220073664825046
"93",0.280169371912491,0.346506704304869,0.204657727593507,0.168666196189132
"94",0.137418755803157,0.326833797585887,0.313834726090994,0.221912720519963
"95",0.292061179898034,0.203932993445011,0.32993445010925,0.174071376547706
"96",0.152817574021012,0.289398280802292,0.372492836676218,0.185291308500478
"97",0.312439729990357,0.337512054001929,0.162970106075217,0.187078109932498
"98",0.257607926397735,0.355980184005662,0.249115357395612,0.137296532200991
"99",0.227027027027027,0.365405405405405,0.197837837837838,0.20972972972973
"100",0.352211016291699,0.334367726920093,0.162916989914663,0.150504266873545
"101",0.316184351554126,0.17470525187567,0.30117899249732,0.207931404072883
"102",0.204,0.244,0.358,0.194
"103",0.160161507402423,0.378196500672948,0.200538358008075,0.261103633916555
"104",0.202952029520295,0.29520295202952,0.263222632226322,0.238622386223862
"105",0.167898627243928,0.430834213305174,0.196409714889124,0.204857444561774
"106",0.285839160839161,0.328671328671329,0.215909090909091,0.16958041958042
"107",0.208583690987124,0.411158798283262,0.213733905579399,0.166523605150215
"108",0.158921933085502,0.434014869888476,0.226765799256506,0.180297397769517
"109",0.317647058823529,0.223529411764706,0.251336898395722,0.207486631016043
"110",0.413280475718533,0.185332011892963,0.209117938553023,0.192269573835481
"111",0.193702290076336,0.263358778625954,0.357824427480916,0.185114503816794
"112",0.3760092272203,0.224913494809689,0.175317185697809,0.223760092272203
"113",0.245821042281219,0.208456243854474,0.354965585054081,0.190757128810226
"114",0.321133412042503,0.187721369539551,0.262101534828808,0.229043683589138
"115",0.1191088260497,0.526992287917738,0.0839760068551842,0.269922879177378
"116",0.370806890299184,0.126926563916591,0.216681776971895,0.28558476881233
"117",0.300357568533969,0.158522050059595,0.165673420738975,0.375446960667461
"118",0.143968871595331,0.324513618677043,0.286381322957198,0.245136186770428
"119",0.170868347338936,0.161064425770308,0.226890756302521,0.441176470588235
"120",0.221627408993576,0.336188436830835,0.104925053533191,0.337259100642398
"121",0.445193929173693,0.156829679595278,0.132377740303541,0.265598650927487
"122",0.195121951219512,0.1875,0.137195121951219,0.480182926829268
"123",0.0687830687830688,0.434744268077601,0.218694885361552,0.277777777777778
"124",0.307774227902023,0.112886048988285,0.243876464323749,0.335463258785943
"125",0.297085201793722,0.243273542600897,0.106502242152466,0.353139013452915
"126",0.353730092204526,0.238055322715842,0.1441743503772,0.264040234702431
"127",0.170515097690941,0.402309058614565,0.147424511545293,0.279751332149201
"128",0.307604994324631,0.149829738933031,0.185017026106697,0.357548240635641
"129",0.37410071942446,0.0971223021582734,0.245503597122302,0.283273381294964
"130",0.294158075601375,0.28659793814433,0.202749140893471,0.216494845360825
"131",0.168051708217913,0.379501385041551,0.161588180978763,0.290858725761773
"132",0.136363636363636,0.147727272727273,0.417613636363636,0.298295454545455
"133",0.289980732177264,0.195568400770713,0.210982658959538,0.303468208092486
"134",0.232804232804233,0.337566137566138,0.171428571428571,0.258201058201058
"135",0.167605633802817,0.166197183098592,0.322535211267606,0.343661971830986
"136",0.14218009478673,0.318720379146919,0.25,0.289099526066351
"137",0.127478753541076,0.253068932955619,0.3890462700661,0.230406043437205
"138",0.313848920863309,0.191546762589928,0.275179856115108,0.219424460431655
"139",0.407407407407407,0.140901771336554,0.255233494363929,0.196457326892109
"140",0.284090909090909,0.268716577540107,0.284090909090909,0.163101604278075
"141",0.219864995178399,0.136933461909354,0.407907425265188,0.235294117647059
"142",0.283566058002148,0.294307196562836,0.160042964554243,0.262083780880773
"143",0.183804627249357,0.248071979434447,0.254498714652956,0.313624678663239
"144",0.277641277641278,0.242014742014742,0.180589680589681,0.2997542997543
"145",0.257142857142857,0.189285714285714,0.263095238095238,0.29047619047619
"146",0.329009433962264,0.161556603773585,0.221698113207547,0.287735849056604
"147",0.175209692451072,0.15004659832246,0.447343895619758,0.22739981360671
"148",0.274175199089875,0.129692832764505,0.318543799772469,0.277588168373151
"149",0.131256952169077,0.382647385984427,0.2146829810901,0.271412680756396
"150",0.201809954751131,0.179185520361991,0.398190045248869,0.220814479638009
"151",0.249249249249249,0.168168168168168,0.338338338338338,0.244244244244244
"152",0.261872455902307,0.203527815468114,0.203527815468114,0.331071913161465
"153",0.404366812227074,0.0812227074235808,0.156331877729258,0.358078602620087
"154",0.112348178137652,0.20748987854251,0.265182186234818,0.41497975708502
"155",0.171253822629969,0.203873598369011,0.206931702344546,0.417940876656473
"156",0.264166666666667,0.165,0.229166666666667,0.341666666666667
"157",0.211494252873563,0.0977011494252874,0.219540229885057,0.471264367816092
"158",0.182291666666667,0.248263888888889,0.213541666666667,0.355902777777778
"159",0.133386581469649,0.424920127795527,0.114217252396166,0.327476038338658
"160",0.138568129330254,0.20554272517321,0.182448036951501,0.473441108545035
"161",0.120607787274454,0.165242165242165,0.324786324786325,0.389363722697056
"162",0.161518093556929,0.334510150044131,0.142100617828773,0.361871138570168
"163",0.241291418861512,0.271028037383178,0.139337298215803,0.348343245539507
"164",0.155688622754491,0.157399486740804,0.336184773310522,0.350727117194183
"165",0.156898106402164,0.174030658250676,0.299368800721371,0.369702434625789
"166",0.218162839248434,0.210855949895616,0.143006263048017,0.427974947807933
"167",0.24507658643326,0.133479212253829,0.172866520787746,0.448577680525164
"168",0.162479061976549,0.246231155778894,0.247906197654941,0.343383584589615
"169",0.25808936825886,0.298151001540832,0.12788906009245,0.315870570107858
"170",0.159509202453988,0.258545135845749,0.222611744084137,0.359333917616126
"171",0.265580736543909,0.192634560906516,0.251416430594901,0.290368271954674
"172",0.344202898550725,0.347826086956522,0.209239130434783,0.098731884057971
"173",0.275826446280992,0.191115702479339,0.420454545454545,0.112603305785124
"174",0.23855421686747,0.24578313253012,0.38433734939759,0.131325301204819
"175",0.32033426183844,0.17966573816156,0.348189415041783,0.151810584958217
"176",0.238482384823848,0.373983739837398,0.239837398373984,0.14769647696477
"177",0.210714285714286,0.229464285714286,0.4625,0.0973214285714286
"178",0.183098591549296,0.352112676056338,0.325224071702945,0.139564660691421
"179",0.193591455273698,0.23497997329773,0.425901201602136,0.145527369826435
"180",0.32133676092545,0.334190231362468,0.204370179948586,0.140102827763496
"181",0.281320330082521,0.417104276069017,0.219804951237809,0.0817704426106527
"182",0.237470167064439,0.257756563245823,0.374701670644391,0.130071599045346
"183",0.239378238341969,0.463212435233161,0.184455958549223,0.112953367875648
"184",0.340572556762093,0.365251727541955,0.186574531095755,0.107601184600197
"185",0.279156327543424,0.409429280397022,0.176178660049628,0.135235732009926
"186",0.145669291338583,0.425196850393701,0.321850393700787,0.107283464566929
"187",0.240932642487047,0.404145077720207,0.213730569948187,0.14119170984456
"188",0.32446134347275,0.276299112801014,0.261089987325729,0.138149556400507
"189",0.278661087866109,0.445188284518828,0.184937238493724,0.0912133891213389
"190",0.42643391521197,0.172901080631754,0.310058187863674,0.0906068162926018
"191",0.169974115616911,0.246764452113891,0.159620362381363,0.423641069887834
"192",0.160815402038505,0.123442808607022,0.159682899207248,0.556058890147225
"193",0.283163265306122,0.110969387755102,0.292729591836735,0.313137755102041
"194",0.120805369127517,0.204218600191755,0.204218600191755,0.470757430488974
"195",0.202432045779685,0.19170243204578,0.254649499284692,0.351216022889843
"196",0.153225806451613,0.145161290322581,0.135944700460829,0.565668202764977
"197",0.20807665982204,0.314852840520192,0.140999315537303,0.336071184120465
"198",0.14156378600823,0.153086419753086,0.301234567901235,0.404115226337449
"199",0.180830039525692,0.1699604743083,0.16403162055336,0.485177865612648
"200",0.115163147792706,0.243761996161228,0.169865642994242,0.471209213051823
"201",0.370906321401371,0.134805788271135,0.12033511043412,0.373952779893374
"202",0.131634819532909,0.182590233545648,0.164543524416136,0.521231422505308
"203",0.28046875,0.1125,0.2234375,0.38359375
"204",0.182952182952183,0.152806652806653,0.153846153846154,0.51039501039501
"205",0.151964418087472,0.200148257968866,0.283914010378058,0.363973313565604
"206",0.122374429223744,0.298630136986301,0.130593607305936,0.448401826484018
"207",0.36640625,0.14765625,0.10234375,0.38359375
"208",0.126966292134831,0.140449438202247,0.180898876404494,0.551685393258427
"209",0.23882503192848,0.325670498084291,0.121966794380587,0.313537675606641
"210",0.335388409371147,0.342786683107275,0.224414303329223,0.0974106041923551
"211",0.310551558752998,0.288968824940048,0.305755395683453,0.0947242206235012
"212",0.340227507755946,0.34229576008273,0.235780765253361,0.0816959669079628
"213",0.226330027051398,0.339945897204689,0.36248872858431,0.0712353471596033
"214",0.16497461928934,0.15989847715736,0.5748730964467,0.100253807106599
"215",0.197303921568627,0.332107843137255,0.373774509803922,0.0968137254901961
"216",0.295492487479132,0.14440734557596,0.494156928213689,0.0659432387312187
"217",0.299487179487179,0.343589743589744,0.275897435897436,0.081025641025641
"218",0.121951219512195,0.302619692863595,0.504065040650407,0.0713640469738031
"219",0.224466891133558,0.301907968574635,0.384960718294052,0.0886644219977553
"220",0.291932059447983,0.158174097664544,0.466029723991507,0.083864118895966
"221",0.382139148494289,0.158878504672897,0.376947040498442,0.0820353063343718
"222",0.476903870162297,0.18227215980025,0.242197253433208,0.0986267166042447
"223",0.217712177121771,0.494464944649447,0.190651906519065,0.0971709717097171
"224",0.212285456187895,0.168925022583559,0.547425474254743,0.0713640469738031
"225",0.324152542372881,0.170550847457627,0.421610169491525,0.0836864406779661
"226",0.290322580645161,0.278225806451613,0.272177419354839,0.159274193548387
"227",0.136744186046512,0.426046511627907,0.363720930232558,0.0734883720930233
"228",0.209981167608286,0.431261770244821,0.284369114877589,0.0743879472693032
"229",0.211412535079514,0.166510757717493,0.385406922357343,0.23666978484565
"230",0.24969400244798,0.210526315789474,0.230110159118727,0.309669522643819
"231",0.178178178178178,0.241241241241241,0.327327327327327,0.253253253253253
"232",0.238372093023256,0.284883720930233,0.182558139534884,0.294186046511628
"233",0.2423900789177,0.257046223224352,0.215332581736189,0.285231116121759
"234",0.195530726256983,0.262569832402235,0.259217877094972,0.28268156424581
"235",0.283080260303688,0.310195227765727,0.132321041214751,0.274403470715835
"236",0.2160751565762,0.293319415448852,0.22651356993737,0.264091858037578
"237",0.152329749103943,0.253584229390681,0.367383512544803,0.226702508960574
"238",0.190631808278867,0.179738562091503,0.354030501089325,0.275599128540305
"239",0.181623931623932,0.204059829059829,0.344017094017094,0.270299145299145
"240",0.301851851851852,0.149074074074074,0.314814814814815,0.234259259259259
"241",0.232269503546099,0.375,0.168439716312057,0.224290780141844
"242",0.183333333333333,0.38125,0.171875,0.263541666666667
"243",0.160037878787879,0.278409090909091,0.321969696969697,0.239583333333333
"244",0.223911541119558,0.340704906703524,0.260539046302695,0.174844505874223
"245",0.280214861235452,0.165622202327663,0.327663384064458,0.226499552372426
"246",0.161616161616162,0.261707988980716,0.34435261707989,0.232323232323232
"247",0.293248945147679,0.201476793248945,0.238396624472574,0.266877637130802
"248",0.326007326007326,0.192918192918193,0.222222222222222,0.258852258852259
"249",0.220456802383317,0.361469712015889,0.207547169811321,0.210526315789474
"250",0.281224152191894,0.382961124896609,0.160463192721257,0.17535153019024
"251",0.235294117647059,0.276214833759591,0.217391304347826,0.271099744245524
"252",0.279377431906615,0.157976653696498,0.397665369649805,0.164980544747082
"253",0.197549770290965,0.215926493108729,0.261868300153139,0.324655436447167
"254",0.216454456415279,0.339862879529873,0.236043095004897,0.207639569049951
"255",0.278005464480874,0.263661202185792,0.313524590163934,0.144808743169399
"256",0.237837837837838,0.349324324324324,0.269594594594595,0.143243243243243
"257",0.346811819595645,0.129860031104199,0.358475894245723,0.164852255054432
"258",0.436708860759494,0.121308016877637,0.218354430379747,0.223628691983122
"259",0.178045515394913,0.287817938420348,0.250334672021419,0.28380187416332
"260",0.108251996450754,0.402839396628216,0.300798580301686,0.188110026619343
"261",0.259701492537313,0.228358208955224,0.195522388059702,0.316417910447761
"262",0.256488549618321,0.20763358778626,0.212213740458015,0.323664122137405
"263",0.22148288973384,0.126425855513308,0.450570342205323,0.201520912547528
"264",0.337050805452292,0.247831474597274,0.152416356877323,0.26270136307311
"265",0.252145922746781,0.40450643776824,0.11587982832618,0.227467811158798
"266",0.293715846994536,0.209016393442623,0.207650273224044,0.289617486338798
"267",0.167231638418079,0.186440677966102,0.245197740112994,0.401129943502825
"268",0.419191919191919,0.129292929292929,0.0929292929292929,0.358585858585859
"269",0.242087254063302,0.337040205303678,0.117194183062447,0.303678357570573
"270",0.353879622915156,0.274111675126904,0.114575779550399,0.257432922407542
"271",0.273104880581516,0.249221183800623,0.109034267912773,0.368639667705088
"272",0.196691176470588,0.399816176470588,0.0772058823529412,0.326286764705882
"273",0.17037037037037,0.122222222222222,0.378703703703704,0.328703703703704
"274",0.189792663476874,0.444976076555024,0.0821371610845295,0.283094098883573
"275",0.236081747709655,0.178294573643411,0.335447498238196,0.250176180408739
"276",0.230676328502415,0.227053140096618,0.113526570048309,0.428743961352657
"277",0.12620578778135,0.436495176848875,0.151929260450161,0.285369774919614
"278",0.405181347150259,0.103626943005181,0.123316062176166,0.367875647668394
"279",0.463235294117647,0.1375,0.138235294117647,0.261029411764706
"280",0.0873702422145329,0.519896193771626,0.0856401384083045,0.307093425605536
"281",0.173870333988212,0.0913555992141454,0.386051080550098,0.348722986247544
"282",0.108474576271186,0.143502824858757,0.346892655367232,0.401129943502825
"283",0.24653537563822,0.106491611962071,0.388037928519329,0.258935083880379
"284",0.12668743509865,0.339563862928349,0.165109034267913,0.368639667705088
"285",0.154326494201606,0.433541480820696,0.0954504906333631,0.316681534344335
"286",0.269797421731123,0.183241252302026,0.140883977900552,0.406077348066298
"287",0.211494252873563,0.096551724137931,0.185057471264368,0.506896551724138
"288",0.124561403508772,0.223684210526316,0.264912280701754,0.386842105263158
"289",0.204716981132075,0.261320754716981,0.117924528301887,0.416037735849057
"290",0.295103957075788,0.286384976525822,0.122736418511066,0.295774647887324
"291",0.0797649034424853,0.219143576826196,0.330814441645676,0.370277078085642
"292",0.123486682808717,0.165859564164649,0.176755447941889,0.533898305084746
"293",0.304821150855365,0.165629860031104,0.186625194401244,0.342923794712286
"294",0.124634858812074,0.18889970788705,0.257059396299903,0.429406037000974
"295",0.292526690391459,0.144483985765125,0.249110320284697,0.313879003558719
"296",0.221848739495798,0.117647058823529,0.289915966386555,0.370588235294118
"297",0.0947867298578199,0.31042654028436,0.246445497630332,0.348341232227488
"298",0.242559523809524,0.259672619047619,0.169642857142857,0.328125
"299",0.113697403760072,0.370635631154879,0.120859444941808,0.394807520143241
"300",0.245024875621891,0.095771144278607,0.110696517412935,0.548507462686567
"301",0.193973634651601,0.123352165725047,0.267419962335217,0.415254237288136
"302",0.289564220183486,0.314220183486239,0.143348623853211,0.252866972477064
"303",0.123505976095618,0.120517928286853,0.316733067729084,0.439243027888446
"304",0.18921032056294,0.0813135261923378,0.384675527756059,0.344800625488663
"305",0.328442437923251,0.209932279909707,0.165914221218962,0.295711060948081
"306",0.302063789868668,0.119136960600375,0.0872420262664165,0.49155722326454
"307",0.135220125786164,0.269654088050314,0.183176100628931,0.411949685534591
"308",0.10139603232917,0.25495958853784,0.258633357825129,0.385011021307862
"309",0.115113547376664,0.0916209866875489,0.382928739232576,0.410336726703211
"310",0.289407839866555,0.179316096747289,0.0942452043369475,0.437030859049208
"311",0.164917541229385,0.329085457271364,0.113193403298351,0.3928035982009
"312",0.233386075949367,0.270569620253165,0.0814873417721519,0.414556962025316
"313",0.354195323246217,0.107977991746905,0.177441540577717,0.360385144429161
"314",0.163911845730028,0.389807162534435,0.0853994490358127,0.360881542699725
"315",0.141630901287554,0.103004291845494,0.1931330472103,0.562231759656652
"316",0.177759056444819,0.314237573715249,0.0665543386689132,0.441449031171019
"317",0.144632768361582,0.108474576271186,0.154802259887006,0.592090395480226
"318",0.0944108761329305,0.324773413897281,0.185045317220544,0.395770392749245
"319",0.104770813844715,0.188961646398503,0.216089803554724,0.490177736202058
"320",0.128860489882854,0.136315228966986,0.17678381256656,0.5580404685836
"321",0.407066052227343,0.08678955453149,0.1036866359447,0.402457757296467
"322",0.158783783783784,0.141891891891892,0.109234234234234,0.59009009009009
"323",0.0797773654916512,0.319109461966605,0.115027829313544,0.4860853432282
"324",0.183625730994152,0.174269005847953,0.369590643274854,0.272514619883041
"325",0.180397727272727,0.176136363636364,0.3125,0.330965909090909
"326",0.258098223615465,0.25705329153605,0.241379310344828,0.243469174503657
"327",0.29147465437788,0.268433179723502,0.171658986175115,0.268433179723502
"328",0.224058769513315,0.338842975206612,0.223140495867769,0.213957759412305
"329",0.441384736428009,0.107789142407553,0.26750590086546,0.183320220298977
"330",0.211240310077519,0.157945736434109,0.405038759689922,0.22577519379845
"331",0.339181286549708,0.150877192982456,0.237426900584795,0.272514619883041
"332",0.157046979865772,0.37986577181208,0.150335570469799,0.312751677852349
"333",0.147302904564315,0.475103734439834,0.135892116182573,0.241701244813278
"334",0.146929824561404,0.12719298245614,0.470394736842105,0.255482456140351
"335",0.239819004524887,0.197586726998492,0.211161387631976,0.351432880844646
"336",0.147808358817533,0.423037716615698,0.191641182466871,0.237512742099898
"337",0.204301075268817,0.332138590203106,0.185185185185185,0.278375149342891
"338",0.211484593837535,0.263305322128852,0.198879551820728,0.326330532212885
"339",0.194148936170213,0.204787234042553,0.291223404255319,0.309840425531915
"340",0.318085106382979,0.134042553191489,0.3,0.247872340425532
"341",0.172413793103448,0.212068965517241,0.414655172413793,0.200862068965517
"342",0.163636363636364,0.35,0.221590909090909,0.264772727272727
"343",0.358183376178235,0.155955441302485,0.125107112253642,0.360754070265638
"344",0.266945606694561,0.190794979079498,0.189958158995816,0.352301255230126
"345",0.153231663035585,0.312999273783587,0.22803195352215,0.305737109658678
"346",0.14591439688716,0.169260700389105,0.275291828793774,0.409533073929961
"347",0.133119486768244,0.27906976744186,0.250200481154771,0.337610264635124
"348",0.149325626204239,0.228323699421965,0.216763005780347,0.405587668593449
"349",0.360869565217391,0.121739130434783,0.151304347826087,0.366086956521739
"350",0.317032040472175,0.171163575042159,0.156829679595278,0.354974704890388
"351",0.172222222222222,0.217777777777778,0.142222222222222,0.467777777777778
"352",0.155896607431341,0.340064620355412,0.163974151857835,0.340064620355412
"353",0.185098952270081,0.152502910360885,0.172293364377183,0.490104772991851
"354",0.230819672131148,0.173770491803279,0.319344262295082,0.276065573770492
"355",0.149443561208267,0.397456279809221,0.118441971383148,0.334658187599364
"356",0.317140238313474,0.138405132905591,0.158570119156737,0.385884509624198
"357",0.342569269521411,0.148614609571788,0.155331654072208,0.353484466834593
"358",0.210365853658537,0.121189024390244,0.347560975609756,0.320884146341463
"359",0.138613861386139,0.114411441144114,0.283828382838284,0.463146314631463
"360",0.104240282685512,0.139575971731449,0.384275618374558,0.371908127208481
"361",0.288517441860465,0.23328488372093,0.172238372093023,0.305959302325581
"362",0.367296631059984,0.307313064913722,0.114215283483977,0.211175020542317
"363",0.30314465408805,0.193710691823899,0.179874213836478,0.323270440251572
"364",0.179218303145853,0.188751191611058,0.387035271687321,0.244995233555767
"365",0.36304347826087,0.21304347826087,0.144565217391304,0.279347826086957
"366",0.179679144385027,0.201069518716578,0.344385026737968,0.274866310160428
"367",0.252229299363057,0.240764331210191,0.179617834394904,0.327388535031847
"368",0.26159793814433,0.166237113402062,0.240979381443299,0.331185567010309
"369",0.387173396674584,0.0902612826603325,0.319081551860649,0.203483768804434
"370",0.135693215339233,0.308259587020649,0.176991150442478,0.37905604719764
"371",0.169544740973312,0.240188383045526,0.186813186813187,0.403453689167975
"372",0.151300236406619,0.362490149724192,0.283687943262411,0.202521670606777
"373",0.321955719557196,0.152214022140221,0.288745387453875,0.237084870848708
"374",0.356245380635625,0.107908351810791,0.34589800443459,0.189948263118995
"375",0.175609756097561,0.24390243902439,0.267073170731707,0.313414634146341
"376",0.375578168362627,0.144310823311748,0.242368177613321,0.237742830712303
"377",0.127475247524752,0.158415841584158,0.396039603960396,0.318069306930693
"378",0.209486166007905,0.21870882740448,0.233201581027668,0.338603425559947
"379",0.170533642691415,0.155452436194896,0.375870069605568,0.298143851508121
"380",0.241935483870968,0.156891495601173,0.224340175953079,0.37683284457478
"381",0.318374259102456,0.107535986452159,0.481795088907705,0.0922946655376799
"382",0.21152192605331,0.507308684436801,0.187446259673259,0.0937231298366294
"383",0.229952830188679,0.156839622641509,0.484669811320755,0.128537735849057
"384",0.346035015447992,0.384140061791967,0.157569515962925,0.112255406797116
"385",0.137214137214137,0.172557172557173,0.576923076923077,0.113305613305613
"386",0.44543429844098,0.246102449888641,0.187082405345212,0.121380846325167
"387",0.185507246376812,0.22512077294686,0.484057971014493,0.105314009661836
"388",0.469248291571754,0.21753986332574,0.189066059225513,0.124145785876993
"389",0.289241622574956,0.426807760141094,0.187830687830688,0.0961199294532628
"390",0.35906862745098,0.166666666666667,0.340686274509804,0.133578431372549
"391",0.243562978427279,0.413361169102296,0.267223382045929,0.0758524704244955
"392",0.275862068965517,0.110344827586207,0.519827586206897,0.0939655172413793
"393",0.17914979757085,0.184210526315789,0.526315789473684,0.110323886639676
"394",0.54207263064659,0.170062001771479,0.191319751992914,0.0965456155890168
"395",0.213618157543391,0.209612817089453,0.431241655540721,0.145527369826435
"396",0.189873417721519,0.465822784810127,0.206329113924051,0.137974683544304
"397",0.542003231017771,0.222132471728595,0.147819063004847,0.0880452342487884
"398",0.398854961832061,0.140267175572519,0.356870229007634,0.104007633587786
"399",0.426883308714919,0.202363367799114,0.209748892171344,0.161004431314623
